70-120-90_at_679.99nm_cut_at_1283.50Y_01.dat
24.01.2024
11:34:03
cut middle at Y: 1283.50
top cursor: 1343 down cursor: 1224 mean of: 119 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
695.497	770.555
695.625	778.378
695.753	772.286
695.881	757.092
696.010	760.765
696.138	755.815
696.266	753.655
696.394	752.966
696.522	745.739
696.650	740.143
696.778	743.941
696.906	742.084
697.035	735.613
697.163	729.958
697.291	724.622
697.419	726.252
697.547	718.958
697.675	719.756
697.803	716.622
697.931	717.361
698.060	714.328
698.188	707.269
698.316	707.697
698.444	697.319
698.572	697.765
698.700	700.227
698.828	691.538
698.956	688.109
699.085	689.966
699.213	679.815
699.341	680.538
699.469	688.941
699.597	681.899
699.725	679.605
699.853	665.227
699.981	675.218
700.110	663.420
700.238	662.857
700.366	662.269
700.494	657.513
700.622	663.370
700.750	650.950
700.878	656.412
701.006	649.546
701.135	646.479
701.263	650.807
701.391	644.941
701.519	644.613
701.647	639.933
701.775	642.580
701.903	636.723
702.031	634.731
702.160	629.042
702.288	626.924
702.416	622.042
702.544	623.168
702.672	621.706
702.800	619.504
702.928	622.580
703.056	610.076
703.185	615.874
703.313	607.748
703.441	609.269
703.569	605.571
703.697	603.891
703.825	598.496
703.953	604.546
704.081	595.412
704.210	589.294
704.338	595.723
704.466	595.630
704.594	588.218
704.722	589.773
704.850	581.479
704.978	585.765
705.106	577.983
705.235	567.445
705.363	574.378
705.491	578.529
705.619	571.445
705.747	570.034
705.875	571.479
706.003	561.513
706.131	564.361
706.260	559.345
706.388	560.185
706.516	550.092
706.644	554.168
706.772	554.109
706.900	547.538
707.028	551.916
707.156	543.773
707.285	540.655
707.413	534.118
707.541	534.714
707.669	532.361
707.797	535.319
707.925	526.756
708.053	527.571
708.181	531.706
708.310	524.277
708.438	518.538
708.566	516.950
708.694	516.353
708.822	518.042
708.950	512.176
709.078	504.924
709.206	510.185
709.335	507.109
709.463	504.622
709.591	503.689
709.719	502.227
709.847	500.471
709.975	491.210
710.103	495.101
710.231	494.168
710.360	485.655
710.488	484.765
710.616	486.017
710.744	480.218
710.872	481.899
711.000	478.655
711.128	468.933
711.256	470.655
711.385	475.513
711.513	475.941
711.641	470.235
711.769	464.664
711.897	470.084
712.025	460.261
712.153	461.723
712.281	460.092
712.410	456.277
712.538	458.445
712.666	454.454
712.794	453.168
712.922	457.319
713.050	447.697
713.178	450.193
713.306	450.109
713.435	449.034
713.563	443.294
713.691	447.328
713.819	438.824
